id,title,release_date,release_year,release_month,status,primary_genre,genre_list,n_genres,budget,revenue,profit,roi,runtime,vote_average,vote_count,popularity,primary_company,company_list,n_production_companies,primary_country,country_list,n_countries,original_language,n_spoken_languages,has_homepage,n_keywords,keyword_list,director,n_directors,n_producers,n_writers,cast_size,lead_actor,top_3_cast,cast_n_female,cast_n_male,cast_n_unspecified_gender,crew_size,n_visual_effects_crew,n_camera_crew,n_sound_crew,franchise_status
29461,Soul Food,1997-09-26,1997.0,9.0,Released,Comedy,"['Comedy', 'Drama']",2,0,0,0,,114.0,6.6,19,4.105363,Fox 2000 Pictures,"['Fox 2000 Pictures', 'Edmonds Entertainment Group (EEG)']",2,United States of America,['United States of America'],1,en,2,False,3,"['sister', 'family relationships', 'unity']","George Tillman, Jr.",1.0,0.0,1.0,14,Vivica A. Fox,"['Vivica A. Fox', 'Nia Long', 'Michael Beach']",6,4,4,2.0,0.0,0.0,0.0,Original
33542,Rumble in the Bronx,1995-01-30,1995.0,1.0,Released,Crime,"['Crime', 'Action', 'Comedy', 'Thriller']",4,7500000,32392047,24892047,4.3189396,91.0,6.5,240,17.318839,New Line Cinema,"['New Line Cinema', 'Golden Harvest Company']",2,Hong Kong,['Hong Kong'],1,cn,2,False,10,"['new york', 'martial arts', 'supermarket', 'gang war', 'disabled child', 'gang', 'wedding', 'diamond', 'bronx', 'duringcreditsstinger']",Stanley Tong,1.0,1.0,2.0,9,Jackie Chan,"['Jackie Chan', 'Anita Mui', 'Françoise Yip']",1,3,5,4.0,0.0,0.0,0.0,Original
283708,Far from Men,2014-08-30,2014.0,8.0,Released,Drama,"['Drama', 'War']",2,7700000,0,-7700000,0.0,110.0,6.6,43,3.363973,Procirep,"['Procirep', 'Canal+', 'One World Films', 'Pathé', 'Ciné+', 'Centre National de la Cinématographie (CNC)', 'Media Programme of the European Community', 'Backup Media', 'Cinémage 8', 'Indéfilms 2', 'Perceval Pictures', 'Kaléo Films', 'Jouror Développement', 'B Media 2012', 'SofiTVCiné', 'Dévelopimage 2', 'Ciclic - Région Centre']",17,France,['France'],1,fr,3,False,17,"['fire', 'classroom', 'hostage', 'rain', 'horse', 'rifle', 'children', 'teacher', 'school', 'rural setting', 'school teacher', 'based on short story', 'algeria', 'journey', '1950s', 'algerian war', 'mountain']",David Oelhoffen,1.0,3.0,2.0,11,Viggo Mortensen,"['Viggo Mortensen', 'Reda Kateb', 'Djemel Barek']",1,5,5,13.0,0.0,1.0,2.0,Original
9388,Thank You for Smoking,2005-09-05,2005.0,9.0,Released,Comedy,"['Comedy', 'Drama']",2,6500000,24793509,18293509,3.814386,92.0,7.1,664,29.01153,Fox Searchlight Pictures,"['Fox Searchlight Pictures', 'Room 9 Entertainment']",2,United States of America,['United States of America'],1,en,1,False,32,"['father son relationship', 'capitalism', 'based on novel', 'smoking', 'lie', 'cigarette', 'research', 'law', 'health', 'marketing', 'politics', 'politician', 'tobacco', 'liar', 'dark comedy', 'cancer', 'independent film', 'money', 'morality', 'social satire', 'cigarette smoking', 'business', 'advertising', 'guilt', 'humiliation', 'lobby', 'bribe', 'corporation', 'lung cancer', 'lobbyist', 'tobacco industry', 'nicotine']",Jason Reitman,1.0,1.0,2.0,45,Aaron Eckhart,"['Aaron Eckhart', 'Maria Bello', 'Cameron Bright']",12,23,10,112.0,2.0,10.0,28.0,Original
1691,Hostel: Part II,2007-06-08,2007.0,6.0,Released,Horror,['Horror'],1,10200000,35619521,25419521,3.4921099019607844,93.0,5.6,453,20.745052,Lions Gate Films,"['Lions Gate Films', 'Next Entertainment', 'Screen Gems']",3,United States of America,['United States of America'],1,en,2,False,8,"['prague', 'bratislava', 'castration', ""ladies' man"", 'student', 'torture', 'penis', 'torture porn']",Eli Roth,1.0,3.0,1.0,20,Lauren German,"['Lauren German', 'Bijou Phillips', 'Heather Matarazzo']",7,6,7,20.0,0.0,1.0,1.0,Franchise
24684,An Education,2009-10-29,2009.0,10.0,Released,Drama,"['Drama', 'Romance']",2,7500000,26096852,18596852,3.479580266666667,100.0,6.8,409,16.990308,BBC Films,['BBC Films'],1,United Kingdom,"['United Kingdom', 'United States of America']",2,en,1,True,12,"['adolescence', 'age difference', 'self-discovery', 'coming of age', 'love affair', 'youth', 'family', 'woman director', 'teaching the ways of the world', 'parents and children', 'love and romance', 'teenage life']",Lone Scherfig,1.0,0.0,1.0,29,Carey Mulligan,"['Carey Mulligan', 'Olivia Williams', 'Peter Sarsgaard']",9,4,16,7.0,0.0,1.0,1.0,Original
2610,Shopgirl,2005-10-21,2005.0,10.0,Released,Comedy,"['Comedy', 'Drama', 'Romance']",3,10284523,11588205,1303682,1.1267615425625477,104.0,5.7,75,4.820166,Epsilon Motion Pictures,"['Epsilon Motion Pictures', 'Hyde Park Films', 'Shopgirl', 'Touchstone Pictures']",4,United States of America,['United States of America'],1,en,2,False,1,['salesclerk'],Anand Tucker,1.0,3.0,1.0,11,Steve Martin,"['Steve Martin', 'Claire Danes', 'Jason Schwartzman']",6,4,1,12.0,0.0,1.0,1.0,Original
11308,The Hotel New Hampshire,1984-03-09,1984.0,3.0,Released,Comedy,"['Comedy', 'Drama']",2,7500000,0,-7500000,0.0,109.0,5.8,26,2.226412,Orion Pictures,"['Orion Pictures', 'Woodfall Film Productions', 'Filmline Productions']",3,Canada,"['Canada', 'United Kingdom', 'United States of America']",3,en,1,False,11,"['suicide', 'bomb', 'prostitute', 'rape', 'sex', 'hotel', 'based on novel', 'terrorist', 'fight', 'nudity', 'satire']",Tony Richardson,1.0,1.0,2.0,9,Rob Lowe,"['Rob Lowe', 'Jodie Foster', 'Paul McCrane']",3,5,1,6.0,0.0,1.0,0.0,Original
11022,Narc,2002-01-14,2002.0,1.0,Released,Action,"['Action', 'Crime', 'Drama', 'Thriller']",4,6500000,12633747,6133747,1.9436533846153845,105.0,6.8,142,8.526635,Paramount Pictures,"['Paramount Pictures', 'Lions Gate Films', 'Cruise/Wagner Productions']",3,Canada,"['Canada', 'United States of America']",2,en,3,False,4,"['assertion', 'investigation', 'internal affairs', 'narcotics cop']",Joe Carnahan,1.0,4.0,1.0,12,Jason Patric,"['Jason Patric', 'Ray Liotta', 'Chi McBride']",2,9,1,11.0,0.0,1.0,1.0,Original
34341,Men with Brooms,2002-09-20,2002.0,9.0,Released,Comedy,['Comedy'],1,7500000,4245870,-3254130,0.566116,102.0,4.5,7,1.369528,,[],0,Canada,['Canada'],1,en,1,False,1,['sport'],Paul Gross,1.0,0.0,0.0,12,Paul Gross,"['Paul Gross', 'Molly Parker', 'Leslie Nielsen']",6,6,0,1.0,0.0,0.0,0.0,Original
15365,Witless Protection,2008-02-22,2008.0,2.0,Released,Action,"['Action', 'Adventure', 'Comedy', 'Crime']",4,0,0,0,,97.0,4.0,26,1.82184,Parallel Films,['Parallel Films'],1,United States of America,['United States of America'],1,en,1,False,0,[],Charles Robert Carner,1.0,0.0,1.0,8,Larry the Cable Guy,"['Larry the Cable Guy', 'Ivana Miličević', 'Jenny McCarthy']",2,4,2,2.0,0.0,0.0,0.0,Original
36046,The Work and the Glory,2004-11-24,2004.0,11.0,Released,Drama,"['Drama', 'Romance']",2,7500000,3347647,-4152353,0.4463529333333333,110.0,6.1,7,0.571663,,[],0,,[],0,en,1,True,0,[],Russell Holt,1.0,0.0,0.0,7,Sam Hennings,"['Sam Hennings', 'Brenda Strong', 'Eric Johnson']",2,5,0,1.0,0.0,0.0,0.0,Original
12569,Extract,2009-09-03,2009.0,9.0,Released,Comedy,['Comedy'],1,8000000,10848783,2848783,1.356097875,92.0,5.7,192,14.652342,Miramax Films,['Miramax Films'],1,United States of America,['United States of America'],1,en,1,True,10,"['infidelity', 'con man', 'thief', 'independent film', 'business', 'manufacturing', 'industrial accident', 'duringcreditsstinger', 'sexless marriage', 'misfortune']",Mike Judge,1.0,2.0,1.0,25,Jason Bateman,"['Jason Bateman', 'Mila Kunis', 'Kristen Wiig']",6,17,2,8.0,0.0,1.0,1.0,Original
24356,Masked and Anonymous,2003-08-08,2003.0,8.0,Released,Drama,"['Drama', 'Music']",2,0,0,0,,112.0,5.2,13,1.71729,BBC Films,"['BBC Films', 'Intermedia Films']",2,United States of America,"['United States of America', 'United Kingdom']",2,en,1,False,4,"['journalist', 'musical', 'concert', 'independent film']",Larry Charles,1.0,0.0,2.0,21,Bob Dylan,"['Bob Dylan', 'Jeff Bridges', 'Penélope Cruz']",5,15,1,25.0,0.0,7.0,5.0,Original
55903,Betty Fisher and Other Stories,2001-09-01,2001.0,9.0,Released,Drama,"['Drama', 'Thriller', 'Crime', 'Foreign']",4,0,0,0,,103.0,7.0,3,0.024186,,[],0,,[],0,fr,1,False,0,[],Claude Miller,1.0,3.0,2.0,18,Sandrine Kiberlain,"['Sandrine Kiberlain', 'Nicole Garcia', 'Mathilde Seigner']",4,7,7,8.0,0.0,1.0,0.0,Original
2577,Code 46,2003-09-02,2003.0,9.0,Released,Drama,"['Drama', 'Romance', 'Science Fiction', 'Thriller']",4,7500000,0,-7500000,0.0,92.0,6.2,116,8.859657,BBC Films,['BBC Films'],1,United Kingdom,['United Kingdom'],1,en,1,False,5,"['seattle', 'shanghai', 'future', 'insurance salesman', 'dystopia']",Michael Winterbottom,1.0,1.0,1.0,20,Tim Robbins,"['Tim Robbins', 'Samantha Morton', 'Nabil Elouahabi']",6,8,6,16.0,0.0,2.0,2.0,Original
103903,Outside Bet,2012-04-27,2012.0,4.0,Released,Comedy,['Comedy'],1,7500000,0,-7500000,0.0,101.0,5.8,2,0.086731,,[],0,United Kingdom,['United Kingdom'],1,en,1,False,1,['racehorse'],Sacha Bennett,1.0,0.0,1.0,26,Bob Hoskins,"['Bob Hoskins', 'Jenny Agutter', 'Phil Davis']",3,9,14,2.0,0.0,0.0,0.0,Original
73873,Albert Nobbs,2011-12-21,2011.0,12.0,Released,Drama,['Drama'],1,8000000,5634828,-2365172,0.7043535,113.0,6.2,132,7.802245,Chrysalis Films,['Chrysalis Films'],1,United Kingdom,"['United Kingdom', 'Ireland']",2,en,2,True,3,"['butler', 'dublin', 'maid']",Rodrigo García,1.0,4.0,3.0,16,Glenn Close,"['Glenn Close', 'Mia Wasikowska', 'Aaron Taylor-Johnson']",7,6,3,8.0,0.0,0.0,0.0,Original
312113,Black November,2012-12-07,2012.0,12.0,Released,Drama,"['Drama', 'Action', 'Crime']",3,12500000,0,-12500000,0.0,95.0,6.4,4,1.589693,Wells & Jeta Entertainment,['Wells & Jeta Entertainment'],1,United States of America,"['United States of America', 'Nigeria']",2,en,0,False,0,[],Jeta Amata,1.0,0.0,1.0,20,Razaaq Adoti,"['Razaaq Adoti', 'Sarah Wayne Callies', 'Mickey Rourke']",5,5,10,2.0,0.0,0.0,0.0,Original
14165,Ta Ra Rum Pum,2007-04-27,2007.0,4.0,Released,Family,"['Family', 'Comedy', 'Romance']",3,0,0,0,,156.0,6.0,13,0.553752,Yash Raj Films,['Yash Raj Films'],1,India,['India'],1,hi,2,True,6,"['new york', 'from rags to riches', 'family relationships', 'bollywood', 'racer', 'starvation']",Siddharth Anand,1.0,1.0,2.0,11,Saif Ali Khan,"['Saif Ali Khan', 'Rani Mukerji', 'Angelina Idnani']",1,2,8,7.0,0.0,0.0,0.0,Original
2011,Persepolis,2007-05-23,2007.0,5.0,Released,Animation,"['Animation', 'Drama']",2,7300000,0,-7300000,0.0,95.0,7.7,450,24.281951,Sony Pictures Classics,"['Sony Pictures Classics', 'Procirep', 'Soficinéma', 'France 3 Cinéma', 'Diaphana Films', 'Sofica Europacorp', 'Celluloid Dreams', 'The Kennedy/Marshall Company', 'Région Ile-de-France', 'Centre National de la Cinématographie (CNC)', 'Fondation GAN pour le Cinéma', '2.4.7. Films', 'French Connection Animations', ""Société des Producteurs de L'Angoa""]",14,France,"['France', 'United States of America']",2,fr,4,True,12,"['civil war', 'parents kids relationship', '1970s', 'puberty', 'totalitarian regime', 'cutting the cord', 'punk', 'bomb alarm', 'war', 'adult animation', 'punk band', 'woman director']",Vincent Paronnaud,2.0,3.0,2.0,11,Chiara Mastroianni,"['Chiara Mastroianni', 'Danielle Darrieux', 'Catherine Deneuve']",4,3,4,23.0,3.0,0.0,6.0,Original
45650,The Hole,2009-09-09,2009.0,9.0,Released,Thriller,"['Thriller', 'Adventure', 'Fantasy']",3,0,0,0,,92.0,5.6,244,9.983004,Bold Films,"['Bold Films', 'BenderSpink']",2,United States of America,['United States of America'],1,en,1,True,3,"['basement', 'hole', 'little brother']",Joe Dante,1.0,3.0,1.0,13,Chris Massoglia,"['Chris Massoglia', 'Haley Bennett', 'Nathan Gamble']",4,7,2,21.0,0.0,1.0,1.0,Original
7735,The Wave,2008-03-11,2008.0,3.0,Released,Drama,"['Drama', 'Thriller']",2,7500000,19000000,11500000,2.533333333333333,107.0,7.5,841,25.281197,Constantin Film Produktion,['Constantin Film Produktion'],1,Germany,['Germany'],1,de,1,True,16,"['dictator', 'trainer', 'classroom', 'fascism', 'group dynamics', 'education', 'national socialism', 'training', 'squatter', 'anarchist', 'group', 'gymnasium', 'learning and teaching', 'violence in schools', 'homepage', 'social experiment']",Dennis Gansel,1.0,1.0,2.0,31,Jürgen Vogel,"['Jürgen Vogel', 'Frederick Lau', 'Max Riemelt']",5,9,17,9.0,0.0,1.0,1.0,Original
301365,The Neon Demon,2016-06-08,2016.0,6.0,Released,Thriller,"['Thriller', 'Horror']",2,7000000,1333124,-5666876,0.1904462857142857,117.0,6.4,887,38.150787,Bold Films,"['Bold Films', 'Amazon Studios', 'Vendian Entertainment', 'Space Rocket Nation']",4,Denmark,"['Denmark', 'France', 'United States of America']",3,en,1,True,1,['model'],Nicolas Winding Refn,1.0,4.0,4.0,16,Elle Fanning,"['Elle Fanning', 'Karl Glusman', 'Jena Malone']",10,5,1,60.0,6.0,4.0,6.0,Original
25941,Harry Brown,2009-11-11,2009.0,11.0,Released,Thriller,"['Thriller', 'Crime', 'Drama', 'Action']",4,7300000,10329747,3029747,1.4150338356164385,103.0,6.7,348,16.829837,HanWay Films,"['HanWay Films', 'UK Film Council', 'Marv Films']",3,United Kingdom,['United Kingdom'],1,en,1,False,2,"['self-defense', 'widower']",Daniel Barber,1.0,4.0,1.0,34,Michael Caine,"['Michael Caine', 'Emily Mortimer', 'Iain Glen']",3,15,16,58.0,4.0,4.0,12.0,Original
29064,The Omega Code,1999-10-15,1999.0,10.0,Released,Horror,"['Horror', 'Thriller']",2,0,2400000,2400000,,100.0,4.4,17,1.288173,Code Productions,['Code Productions'],1,,[],0,en,2,False,4,"['bible', 'suspense', 'biblical code', 'revelation (book)']",Robert Marcarelli,1.0,4.0,2.0,5,Casper Van Dien,"['Casper Van Dien', 'Michael York', 'Catherine Oxenberg']",1,4,0,15.0,0.0,0.0,3.0,Original
7326,Juno,2007-12-05,2007.0,12.0,Released,Comedy,"['Comedy', 'Drama', 'Romance']",3,7500000,231411584,223911584,30.854877866666666,96.0,7.0,2244,19.782725,Fox Searchlight Pictures,"['Fox Searchlight Pictures', 'Mandate Pictures']",2,United States of America,['United States of America'],1,en,1,True,11,"['sexuality', 'becoming an adult', 'puberty', 'first time', 'oscar award', 'pregnancy and birth', 'pregnant minor', 'precocity', 'partnership', 'teenager', 'teenage pregnancy']",Jason Reitman,1.0,7.0,1.0,30,Ellen Page,"['Ellen Page', 'Michael Cera', 'Jennifer Garner']",17,10,3,72.0,1.0,5.0,16.0,Original
326284,Pound of Flesh,2015-05-07,2015.0,5.0,Released,Action,['Action'],1,7500000,0,-7500000,0.0,104.0,5.5,63,4.943588,Odyssey Media,"['Odyssey Media', 'Rodin Entertainment', 'Ace Film Company', 'Chunqiu Time Culture Co.']",4,Canada,['Canada'],1,en,1,False,0,[],Ernie Barbarash,1.0,1.0,1.0,8,Jean-Claude Van Damme,"['Jean-Claude Van Damme', 'John Ralston', 'Darren Shahlavi']",0,5,3,13.0,0.0,2.0,1.0,Original
681,Diamonds Are Forever,1971-12-13,1971.0,12.0,Released,Adventure,"['Adventure', 'Action', 'Thriller']",3,7200000,116019547,108819547,16.113825972222223,120.0,6.3,553,34.634181,United Artists,"['United Artists', 'Eon Productions', 'Danjaq']",3,United Kingdom,"['United Kingdom', 'United States of America']",2,en,2,True,20,"['spy', 'fight', 'secret organization', 'satellite', 'secret agent', 'plastic surgery', 'smuggling', 'murder', 'extortion', 'violence', 'millionaire', 'fingerprints', 'dirt bike', 'woman drowned', 'casino owner', 'old woman murdered', 'high dive', 'gender disguise', 'aftercreditsstinger', 'master villain']",Guy Hamilton,1.0,3.0,3.0,23,Sean Connery,"['Sean Connery', 'Jill St. John', 'Charles Gray']",5,14,4,19.0,0.0,1.0,3.0,Original
238,The Godfather,1972-03-14,1972.0,3.0,Released,Drama,"['Drama', 'Crime']",2,6000000,245066411,239066411,40.844401833333336,175.0,8.4,5893,143.659698,Paramount Pictures,"['Paramount Pictures', 'Alfran Productions']",2,United States of America,['United States of America'],1,en,3,True,12,"['italy', 'love at first sight', 'loss of father', 'patriarch', 'organized crime', 'mafia', 'lawyer', 'italian american', 'crime family', 'rise to power', 'mob boss', '1940s']",Francis Ford Coppola,1.0,1.0,3.0,58,Marlon Brando,"['Marlon Brando', 'Al Pacino', 'James Caan']",7,35,16,42.0,1.0,2.0,6.0,Original
535,Flashdance,1983-04-14,1983.0,4.0,Released,Drama,"['Drama', 'Music', 'Romance']",3,4000000,92921203,88921203,23.23030075,95.0,6.1,302,18.422323,Paramount Pictures,['Paramount Pictures'],1,United States of America,['United States of America'],1,en,2,False,4,"['dancing', 'dance', 'locksmith', 'welder']",Adrian Lyne,1.0,2.0,3.0,26,Jennifer Beals,"['Jennifer Beals', 'Michael Nouri', 'Lilia Skala']",8,12,6,20.0,0.0,3.0,4.0,Original
19913,(500) Days of Summer,2009-07-17,2009.0,7.0,Released,Comedy,"['Comedy', 'Drama', 'Romance']",3,7500000,60722734,53222734,8.096364533333333,95.0,7.2,2904,45.610993,Fox Searchlight Pictures,"['Fox Searchlight Pictures', 'Watermark', 'Dune Entertainment III']",3,United States of America,['United States of America'],1,en,3,True,17,"['date', 'sex', 'jealousy', 'fight', 'architect', 'gallery', 'interview', 'sister', 'party', 'love', 'friends', 'fate', 'los angeles', 'summer', 'ikea', 'year', 'heartache']",Marc Webb,1.0,4.0,2.0,23,Joseph Gordon-Levitt,"['Joseph Gordon-Levitt', 'Zooey Deschanel', 'Chloë Grace Moretz']",9,8,6,35.0,0.0,5.0,9.0,Original
713,The Piano,1993-05-19,1993.0,5.0,Released,Drama,"['Drama', 'Romance']",2,7000000,116700000,109700000,16.67142857142857,121.0,7.1,281,17.681707,New South Wales Film & Television Office,"['New South Wales Film & Television Office', 'The Australian Film Commission', 'CiBy 2000', 'Jan Chapman Productions']",4,New Zealand,"['New Zealand', 'Australia', 'France']",3,en,2,False,22,"['love triangle', 'scotland', 'mother', 'adultery', 'sexuality', 'jealousy', 'culture clash', 'isolation', 'eroticism', 'strangeness', 'penalty', 'violent husband', 'new zealand', 'maori', 'arranged marriage', 'piano lessons', 'settler', 'wilderness', 'deceived husband', 'marriage', 'secret love', 'woman director']",Jane Campion,1.0,2.0,1.0,15,Holly Hunter,"['Holly Hunter', 'Harvey Keitel', 'Sam Neill']",4,8,3,7.0,0.0,1.0,1.0,Original
77930,Magic Mike,2012-06-28,2012.0,6.0,Released,Drama,"['Drama', 'Comedy']",2,7000000,167221571,160221571,23.888795857142856,110.0,6.1,1040,35.897151,Extension 765,"['Extension 765', 'Iron Horse Entertainment (II)']",2,United States of America,['United States of America'],1,en,1,True,5,"['dancing', 'florida', 'strip club', 'male stripper', 'novice']",Steven Soderbergh,1.0,4.0,1.0,84,Channing Tatum,"['Channing Tatum', 'Matthew McConaughey', 'Alex Pettyfer']",52,10,22,25.0,0.0,2.0,1.0,Original
10727,Darkness Falls,2003-01-24,2003.0,1.0,Released,Thriller,"['Thriller', 'Horror']",2,0,0,0,,86.0,4.9,161,11.199544,Village Roadshow Pictures,"['Village Roadshow Pictures', 'Revolution Studios', 'Distant Corners Entertainment Group Inc.', 'Blue Star Productions', 'Morningstar Films']",5,Australia,"['Australia', 'United States of America']",2,en,1,False,8,"['witch', 'loss of mother', 'small town', 'death penalty', 'lighthouse', 'cowardliness', 'spirit', 'witch hunt']",Jonathan Liebesman,1.0,4.0,4.0,10,Chaney Kley,"['Chaney Kley', 'Emma Caulfield', 'Lee Cormie']",3,4,3,118.0,12.0,9.0,20.0,Original
253,Live and Let Die,1973-07-05,1973.0,7.0,Released,Adventure,"['Adventure', 'Action', 'Thriller']",3,7000000,161777836,154777836,23.111119428571428,121.0,6.4,533,30.465138,United Artists,"['United Artists', 'Eon Productions', 'Danjaq']",3,United Kingdom,['United Kingdom'],1,en,2,True,20,"['london england', 'new york', 'bomb', 'england', 'spy', 'sheriff', 'dual identity', 'secret identity', 'drug traffic', 'tarot cards', 'heroin', 'crocodile', 'jamaica', 'secret mission', 'secret intelligence service', 'motorboat', 'drug smuggle', 'voodoo', 'tombstone', 'aftercreditsstinger']",Guy Hamilton,1.0,2.0,2.0,15,Roger Moore,"['Roger Moore', 'Yaphet Kotto', 'Jane Seymour']",3,8,4,16.0,0.0,1.0,2.0,Original
17908,My Dog Skip,2000-01-14,2000.0,1.0,Released,Comedy,"['Comedy', 'Drama', 'Family']",3,7000000,0,-7000000,0.0,95.0,6.5,69,5.675535,Alcon Entertainment,"['Alcon Entertainment', 'Warner Bros.']",2,United States of America,['United States of America'],1,en,1,True,3,"['mississippi', 'childhood memory', 'dog']",Jay Russell,1.0,0.0,2.0,6,Frankie Muniz,"['Frankie Muniz', 'Diane Lane', 'Kevin Bacon']",1,4,1,5.0,0.0,0.0,1.0,Original
8390,"Definitely, Maybe",2008-02-08,2008.0,2.0,Released,Comedy,"['Comedy', 'Romance']",2,0,55447968,55447968,,112.0,6.7,620,29.173266,Universal Pictures,"['Universal Pictures', 'StudioCanal', 'Working Title Films', 'Ringerike Erste Filmproduktion']",4,France,"['France', 'Germany', 'United Kingdom', 'United States of America']",4,en,1,True,14,"['lovesickness', ""love of one's life"", 'narration', 'lovers', 'kiss', 'daughter', 'affection', 'relation', 'make a match', 'sex education', 'relationship', 'divorce', 'father daughter relationship', 'past relationship']",Adam Brooks,1.0,2.0,1.0,15,Ryan Reynolds,"['Ryan Reynolds', 'Abigail Breslin', 'Elizabeth Banks']",6,6,3,28.0,0.0,2.0,8.0,Original
57119,Jumping the Broom,2011-05-06,2011.0,5.0,Released,Comedy,['Comedy'],1,6600000,37710610,31110610,5.713728787878788,112.0,6.0,56,4.492455,TriStar Pictures,"['TriStar Pictures', 'Stage 6 Films', 'Sony Pictures Worldwide Acquisitions (SPWA)', 'TDJ Enterprises / New Dimensions Entertainment', 'Our Stories Films']",5,United States of America,['United States of America'],1,en,1,True,4,"['african american', 'wedding', 'class differences', ""martha's vineyard""]",Salim Akil,1.0,2.0,2.0,11,Paula Patton,"['Paula Patton', 'Julie Bowen', 'Meagan Good']",6,4,1,5.0,0.0,0.0,0.0,Original
3291,"Good Night, and Good Luck.",2005-09-16,2005.0,9.0,Released,Drama,"['Drama', 'History']",2,7000000,54600000,47600000,7.8,93.0,6.8,273,17.717681,2929 Productions,"['2929 Productions', 'Participant Productions', 'Warner Independent Pictures (WIP)', 'Davis Films', 'Section Eight Productions', 'Redbus Pictures', 'Tohokushinsha']",7,France,"['France', 'Japan', 'United Kingdom', 'United States of America']",4,en,1,True,7,"['telecaster', 'communist', 'political activism', 'tv show', 'politician', 'government', 'anti-communism']",George Clooney,1.0,1.0,2.0,21,David Strathairn,"['David Strathairn', 'Jeff Daniels', 'Alex Borstein']",4,15,2,19.0,0.0,1.0,0.0,Original
398,Capote,2005-09-30,2005.0,9.0,Released,Crime,"['Crime', 'Drama']",2,7000000,49084830,42084830,7.012118571428571,114.0,6.8,384,17.434862,Sony Pictures Classics,"['Sony Pictures Classics', ""Cooper's Town Productions"", 'Eagle Vision Inc.', 'Manitoba Film and Video Production Tax Credit', 'Province of British Columbia Production Services Tax Credit', 'Infinity Media', 'A-Line Pictures']",7,Canada,"['Canada', 'United States of America']",2,en,1,True,10,"['gay', 'self-fulfilling prophecy', 'based on novel', 'journalism', 'identity', 'dream', 'literature research', 'literature', 'dying and death', 'biography']",Bennett Miller,1.0,3.0,2.0,17,Philip Seymour Hoffman,"['Philip Seymour Hoffman', 'Allie Mickelson', 'Craig Archibald']",3,9,5,22.0,0.0,1.0,2.0,Original
8068,Desperado,1995-08-25,1995.0,8.0,Released,Thriller,"['Thriller', 'Action', 'Crime']",3,7000000,25405445,18405445,3.6293492857142855,104.0,6.8,881,25.511217,Columbia Pictures,"['Columbia Pictures', 'Los Hooligans Productions']",2,United States of America,['United States of America'],1,en,1,False,21,"['gunslinger', 'anti terror', 'ambush', 'mexico', 'showdown', 'guitar', 'nudity', 'hitman', 'bartender', 'revenge', 'tragic hero', 'shootout', 'mariachi', 'explosion', 'extreme violence', 'brutality', 'drug lord', 'leg brace', 'concealed weapon', 'flashback', 'bookstore']",Robert Rodriguez,1.0,2.0,1.0,16,Antonio Banderas,"['Antonio Banderas', 'Salma Hayek', 'Joaquim de Almeida']",2,10,4,20.0,0.0,2.0,5.0,Original
10803,Logan's Run,1976-06-23,1976.0,6.0,Released,Adventure,"['Adventure', 'Action', 'Romance', 'Science Fiction']",4,9000000,25000000,16000000,2.7777777777777777,119.0,6.6,269,12.268143,Metro-Goldwyn-Mayer (MGM),['Metro-Goldwyn-Mayer (MGM)'],1,United States of America,['United States of America'],1,en,1,False,15,"['female nudity', 'killer robot', 'nudity', 'utopia', 'teleportation', 'post-apocalyptic', 'dystopia', 'plastic surgery', 'escape', 'fugitive', 'robot', 'domed city', 'dystopic future', 'totalitarianism', 'population control']",Michael Anderson,1.0,1.0,3.0,19,Michael York,"['Michael York', 'Richard Jordan', 'Jenny Agutter']",4,12,3,26.0,1.0,1.0,4.0,Original
682,The Man with the Golden Gun,1974-12-01,1974.0,12.0,Released,Adventure,"['Adventure', 'Action', 'Thriller']",3,7000000,97572000,90572000,13.938857142857144,125.0,6.3,524,30.214716,United Artists,"['United Artists', 'Eon Productions', 'Danjaq']",3,United Kingdom,"['United Kingdom', 'United States of America']",2,en,3,True,18,"['london england', 'england', 'martial arts', 'assassin', 'exotic island', 'gold', 'hitman', 'secret mission', 'villain', 'bangkok', 'thailand', 'floatplane', 'karate', 'hong kong', 'duel', 'pistol', 'secret service', 'aftercreditsstinger']",Guy Hamilton,1.0,3.0,3.0,16,Roger Moore,"['Roger Moore', 'Christopher Lee', 'Britt Ekland']",3,11,2,23.0,0.0,3.0,2.0,Original
10117,Action Jackson,1988-02-12,1988.0,2.0,Released,Action,"['Action', 'Adventure', 'Comedy', 'Crime', 'Drama']",5,7000000,20256975,13256975,2.893853571428572,96.0,4.9,50,6.872784,Silver Pictures,"['Silver Pictures', 'Lorimar Motion Pictures']",2,United States of America,['United States of America'],1,en,2,False,16,"['showdown', 'suspicion of murder', 'boxer', 'suspension', 'organized crime', 'shootout', 'car chase', 'detroit', 'drug addict', 'one against many', 'megalomaniac', 'maverick cop', 'framed for murder', 'bar fight', 'exploding boat', 'action hero']",Craig R. Baxley,1.0,1.0,1.0,19,Carl Weathers,"['Carl Weathers', 'Craig T. Nelson', 'Vanity']",2,13,4,7.0,0.0,1.0,2.0,Original
